TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,StoreName,GroupStore,Type,Latitude,Longitude
TR1290,281,20/11/2022,P9,10000,5,50000,6,35.0,0.0,Married,"3,03",Yoghurt,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR29808,138,20/11/2022,P1,8800,10,88000,9,37.0,1.0,Married,"8,96",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR31634,416,20/11/2022,P5,4200,4,16800,2,,,,,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR33091,396,20/11/2022,P9,10000,4,40000,11,36.0,1.0,Married,"9,18",Yoghurt,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR35021,282,20/11/2022,P9,10000,7,70000,1,55.0,0.0,Married,"11,38",Yoghurt,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR39496,211,20/11/2022,P6,18000,4,72000,1,29.0,0.0,Married,"3,54",Cashew,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR42870,184,20/11/2022,P8,16000,2,32000,10,33.0,0.0,Single,"13,93",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR44858,147,20/11/2022,P4,12000,1,12000,4,59.0,1.0,Married,"8,02",Potato Chip,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR51313,156,20/11/2022,P9,10000,2,20000,12,44.0,0.0,Married,"3,87",Yoghurt,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR53399,352,20/11/2022,P1,8800,6,52800,13,69.0,0.0,Single,"6,15",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR57403,283,20/11/2022,P1,8800,3,26400,12,19.0,1.0,Single,0,Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR66276,420,20/11/2022,P5,4200,2,8400,3,48.0,1.0,Single,"6,01",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR68183,445,20/11/2022,P5,4200,3,12600,10,51.0,0.0,Married,"14,48",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR76988,293,20/11/2022,P8,16000,2,32000,11,54.0,0.0,Married,"10,4",Oat,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR10192,412,21/11/2022,P9,10000,6,60000,10,18.0,1.0,Single,0,Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR11490,32,21/11/2022,P5,4200,2,8400,13,34.0,0.0,Married,"10,96",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR11869,245,21/11/2022,P10,15000,5,75000,4,26.0,1.0,Married,"4,58",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR1708,245,21/11/2022,P10,15000,3,45000,10,26.0,1.0,Married,"4,58",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR19079,427,21/11/2022,P10,15000,5,75000,12,54.0,0.0,Married,"16,88",Cheese Stick,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR19399,316,21/11/2022,P10,15000,3,45000,11,45.0,0.0,Married,"9,49",Cheese Stick,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR36510,170,21/11/2022,P1,8800,8,70400,1,36.0,0.0,Married,"7,55",Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR4857,418,21/11/2022,P5,4200,2,8400,11,45.0,0.0,Single,"23,84",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR50048,158,21/11/2022,P2,3200,7,22400,12,49.0,1.0,Married,"5,6",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR63575,248,21/11/2022,P4,12000,3,36000,5,36.0,1.0,Married,"5,76",Potato Chip,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR67399,436,21/11/2022,P7,9400,5,47000,9,51.0,1.0,Married,"18,89",Coffee Candy,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR69188,172,21/11/2022,P10,15000,1,15000,8,57.0,1.0,Married,"8,96",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR74716,447,21/11/2022,P10,15000,3,45000,10,54.0,1.0,Married,"20,37",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR92302,34,21/11/2022,P8,16000,2,32000,14,45.0,0.0,Married,"6,36",Oat,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR15550,252,22/11/2022,P5,4200,3,12600,5,18.0,1.0,Single,0,Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR21772,187,22/11/2022,P9,10000,5,50000,7,49.0,1.0,Married,"9,18",Yoghurt,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR23282,260,22/11/2022,P4,12000,5,60000,1,33.0,0.0,Single,"6,65",Potato Chip,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR31182,171,22/11/2022,P4,12000,5,60000,2,40.0,0.0,Married,"10,05",Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR34975,151,22/11/2022,P5,4200,5,21000,4,42.0,0.0,Married,"10,38",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR35146,266,22/11/2022,P3,7500,5,37500,5,72.0,1.0,Married,"4,72",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR4292,134,22/11/2022,P6,18000,2,36000,4,50.0,0.0,Married,"18,62",Cashew,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR55588,314,22/11/2022,P10,15000,2,30000,11,35.0,0.0,Married,"6,64",Cheese Stick,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR67655,136,22/11/2022,P5,4200,5,21000,3,28.0,1.0,Married,"2,96",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR78287,310,22/11/2022,P2,3200,7,22400,1,23.0,0.0,Married,"4,17",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR9272,127,22/11/2022,P5,4200,2,8400,10,27.0,0.0,Married,"2,07",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR94759,215,22/11/2022,P6,18000,3,54000,10,25.0,0.0,Single,"5,54",Cashew,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR1793,116,23/11/2022,P9,10000,6,60000,10,51.0,1.0,Married,"15,77",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR66790,350,23/11/2022,P3,7500,3,22500,10,38.0,0.0,Single,"7,95",Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR67843,320,23/11/2022,P1,8800,7,61600,7,30.0,0.0,Married,"3,72",Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR72254,338,23/11/2022,P2,3200,7,22400,11,46.0,1.0,Married,"5,12",Ginger Candy ,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR74731,140,23/11/2022,P9,10000,1,10000,14,54.0,0.0,Married,"9,57",Yoghurt,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR76084,19,23/11/2022,P4,12000,4,48000,4,24.0,1.0,Single,"4,14",Potato Chip,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR8726,260,23/11/2022,P10,15000,5,75000,3,33.0,0.0,Single,"6,65",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR98356,434,23/11/2022,P2,3200,7,22400,2,37.0,0.0,Married,"9,33",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR10642,203,24/11/2022,P6,18000,3,54000,1,53.0,0.0,Married,"17,2",Cashew,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR16580,233,24/11/2022,P4,12000,4,48000,1,43.0,1.0,Married,"5,69",Potato Chip,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR18349,75,24/11/2022,P10,15000,1,15000,12,34.0,0.0,Married,"9,69",Cheese Stick,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR40559,30,24/11/2022,P3,7500,5,37500,10,37.0,1.0,Single,"2,26",Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR54770,272,24/11/2022,P10,15000,2,30000,7,60.0,0.0,Married,"4,05",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR65027,54,24/11/2022,P10,15000,4,60000,4,42.0,0.0,Single,"9,68",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR74653,434,24/11/2022,P5,4200,3,12600,14,37.0,0.0,Married,"9,33",Thai Tea,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR79806,444,24/11/2022,P7,9400,6,56400,12,53.0,0.0,Married,"15,31",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR81501,4,24/11/2022,P2,3200,6,19200,3,31.0,1.0,Married,"4,87",Ginger Candy ,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR91200,26,24/11/2022,P5,4200,4,16800,8,45.0,1.0,Married,"7,83",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR91911,426,24/11/2022,P9,10000,3,30000,13,19.0,0.0,Single,"2,16",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR98786,183,24/11/2022,P3,7500,1,7500,7,27.0,1.0,Single,"0,18",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR18566,53,25/11/2022,P3,7500,2,15000,5,32.0,0.0,Married,"7,36",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR19664,235,25/11/2022,P9,10000,4,40000,13,37.0,0.0,Married,"5,35",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR29950,354,25/11/2022,P2,3200,6,19200,1,53.0,1.0,Married,"16,94",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR32680,203,25/11/2022,P6,18000,1,18000,11,53.0,0.0,Married,"17,2",Cashew,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR33585,152,25/11/2022,P5,4200,4,16800,12,59.0,1.0,Married,"10,68",Thai Tea,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR38934,169,25/11/2022,P4,12000,1,12000,5,34.0,0.0,Married,"3,97",Potato Chip,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR41967,287,25/11/2022,P4,12000,3,36000,3,36.0,0.0,Single,"3,7",Potato Chip,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR42401,44,25/11/2022,P8,16000,1,16000,13,40.0,0.0,Married,"10,65",Oat,Buana,Buana,General Trade,"-1,26916","116,825264"
TR54041,127,25/11/2022,P3,7500,4,30000,3,27.0,0.0,Married,"2,07",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR54152,12,25/11/2022,P10,15000,1,15000,7,2.0,1.0,Married,"4,94",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR55931,234,25/11/2022,P1,8800,4,35200,11,61.0,1.0,Married,"10,86",Choco Bar,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR7307,353,25/11/2022,P1,8800,10,88000,9,25.0,0.0,Single,"1,32",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR74772,34,25/11/2022,P5,4200,3,12600,7,45.0,0.0,Married,"6,36",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR77842,175,25/11/2022,P5,4200,4,16800,10,60.0,0.0,Married,"9,7",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR87715,161,25/11/2022,P10,15000,1,15000,13,41.0,0.0,Married,"20,02",Cheese Stick,Buana,Buana,General Trade,"-1,26916","116,825264"
TR931,136,25/11/2022,P3,7500,3,22500,3,28.0,1.0,Married,"2,96",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR9609,141,25/11/2022,P3,7500,3,22500,13,65.0,1.0,Married,"9,94",Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR13405,89,26/11/2022,P10,15000,3,45000,1,32.0,0.0,Married,"9,68",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR30057,303,26/11/2022,P4,12000,4,48000,8,45.0,0.0,Married,"10,34",Potato Chip,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR43709,40,26/11/2022,P3,7500,4,30000,5,19.0,0.0,Single,"3,48",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR49809,3,26/11/2022,P3,7500,3,22500,4,32.0,1.0,Married,"9,17",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR57792,414,26/11/2022,P7,9400,5,47000,2,21.0,1.0,Single,"0,74",Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR60302,274,26/11/2022,P2,3200,6,19200,2,48.0,0.0,Married,"11,99",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR6043,146,26/11/2022,P8,16000,3,48000,13,27.0,0.0,Married,"3,16",Oat,Buana,Buana,General Trade,"-1,26916","116,825264"
TR88740,214,26/11/2022,P9,10000,5,50000,7,52.0,0.0,Married,"13,14",Yoghurt,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR91763,429,26/11/2022,P8,16000,3,48000,4,37.0,1.0,Married,"8,97",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR93268,425,26/11/2022,P6,18000,4,72000,6,58.0,1.0,Married,"7,22",Cashew,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR10085,177,27/11/2022,P4,12000,5,60000,9,33.0,1.0,Married,"8,06",Potato Chip,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR18815,72,27/11/2022,P10,15000,5,75000,9,26.0,0.0,Single,"1,81",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR28489,160,27/11/2022,P6,18000,4,72000,4,48.0,1.0,Married,"12,57",Cashew,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR28981,278,27/11/2022,P7,9400,2,18800,5,31.0,1.0,Married,"9,76",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR30651,350,27/11/2022,P1,8800,6,52800,8,38.0,0.0,Single,"7,95",Choco Bar,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR4976,212,27/11/2022,P5,4200,2,8400,12,36.0,0.0,Married,"7,96",Thai Tea,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR5237,269,27/11/2022,P3,7500,3,22500,1,39.0,1.0,Married,"6,3",Crackers,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR6139,38,27/11/2022,P5,4200,4,16800,9,56.0,0.0,Married,"14,32",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR63645,85,27/11/2022,P5,4200,3,12600,1,59.0,1.0,Married,"7,89",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR69860,312,27/11/2022,P2,3200,5,16000,4,54.0,0.0,Married,"18,77",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR83818,77,27/11/2022,P5,4200,3,12600,11,26.0,0.0,Married,"4,67",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR93255,67,27/11/2022,P1,8800,7,61600,1,19.0,0.0,Single,0,Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR97263,156,27/11/2022,P10,15000,1,15000,2,44.0,0.0,Married,"3,87",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR98094,257,27/11/2022,P7,9400,3,28200,12,60.0,0.0,Married,"4,25",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR21390,283,28/11/2022,P6,18000,3,54000,13,19.0,1.0,Single,0,Cashew,Buana,Buana,General Trade,"-1,26916","116,825264"
TR23709,159,28/11/2022,P10,15000,3,45000,6,53.0,1.0,Married,"13,65",Cheese Stick,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR26914,51,28/11/2022,P1,8800,7,61600,11,36.0,0.0,Married,"7,95",Choco Bar,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR31339,347,28/11/2022,P10,15000,3,45000,11,26.0,1.0,Single,"3,69",Cheese Stick,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR39910,221,28/11/2022,P7,9400,2,18800,14,23.0,1.0,Single,"7,5",Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR54683,141,28/11/2022,P3,7500,4,30000,14,65.0,1.0,Married,"9,94",Crackers,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR5529,313,28/11/2022,P5,4200,5,21000,13,46.0,0.0,Married,"15,39",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR71658,172,28/11/2022,P8,16000,1,16000,1,57.0,1.0,Married,"8,96",Oat,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR71779,342,28/11/2022,P9,10000,1,10000,9,48.0,1.0,Married,"13,55",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR81085,83,28/11/2022,P1,8800,3,26400,1,34.0,1.0,Married,"10,88",Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR8147,195,28/11/2022,P5,4200,5,21000,13,31.0,1.0,Married,"10,91",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR88128,275,28/11/2022,P5,4200,2,8400,10,41.0,0.0,Married,"15,33",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR93855,387,28/11/2022,P5,4200,3,12600,11,36.0,0.0,Married,"9,1",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR98860,153,28/11/2022,P8,16000,3,48000,8,36.0,1.0,Married,"9,54",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR98939,248,28/11/2022,P5,4200,5,21000,5,36.0,1.0,Married,"5,76",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR12266,354,29/11/2022,P8,16000,2,32000,7,53.0,1.0,Married,"16,94",Oat,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR17687,394,29/11/2022,P6,18000,2,36000,5,50.0,0.0,Married,"7,19",Cashew,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR23257,283,29/11/2022,P2,3200,6,19200,2,19.0,1.0,Single,0,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR26227,172,29/11/2022,P10,15000,4,60000,9,57.0,1.0,Married,"8,96",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR31545,246,29/11/2022,P7,9400,5,47000,5,40.0,1.0,Single,"21,81",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR37063,442,29/11/2022,P2,3200,6,19200,5,42.0,1.0,Married,"14,88",Ginger Candy ,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR37660,142,29/11/2022,P9,10000,3,30000,4,23.0,1.0,Single,"1,58",Yoghurt,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR37931,434,29/11/2022,P10,15000,3,45000,4,37.0,0.0,Married,"9,33",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR39948,383,29/11/2022,P7,9400,2,18800,1,39.0,0.0,Married,"3,27",Coffee Candy,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR42808,12,29/11/2022,P3,7500,4,30000,3,2.0,1.0,Married,"4,94",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR44293,56,29/11/2022,P10,15000,3,45000,6,20.0,1.0,Single,1,Cheese Stick,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR55582,138,29/11/2022,P5,4200,4,16800,2,37.0,1.0,Married,"8,96",Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR59372,42,29/11/2022,P8,16000,2,32000,4,60.0,0.0,Married,"10,28",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR68735,66,29/11/2022,P1,8800,6,52800,14,37.0,1.0,Married,"3,04",Choco Bar,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR93784,217,29/11/2022,P5,4200,3,12600,12,39.0,1.0,Single,"6,96",Thai Tea,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR12548,55,30/11/2022,P7,9400,2,18800,3,34.0,1.0,Married,"8,44",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR1882,13,30/11/2022,P10,15000,5,75000,12,23.0,0.0,Single,"2,03",Cheese Stick,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR39378,163,30/11/2022,P8,16000,1,16000,7,47.0,1.0,Married,"6,3",Oat,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR40750,271,30/11/2022,P4,12000,3,36000,4,29.0,0.0,Married,"4,74",Potato Chip,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR60149,77,30/11/2022,P5,4200,3,12600,10,26.0,0.0,Married,"4,67",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR61118,309,30/11/2022,P2,3200,6,19200,1,23.0,0.0,Single,"3,03",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR6491,392,30/11/2022,P9,10000,4,40000,2,45.0,0.0,Married,"19,68",Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR6533,290,30/11/2022,P2,3200,7,22400,4,19.0,1.0,Single,"0,98",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR68697,156,30/11/2022,P8,16000,1,16000,4,44.0,0.0,Married,"3,87",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR70618,384,30/11/2022,P8,16000,2,32000,3,59.0,1.0,Married,"4,42",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR97510,15,30/11/2022,P2,3200,4,12800,9,30.0,0.0,Married,"4,52",Ginger Candy ,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR99373,49,30/11/2022,P1,8800,7,61600,13,44.0,1.0,Married,"13,48",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR13971,9,01/12/2022,P5,4200,4,16800,10,33.0,0.0,Married,"9,92",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR14068,373,01/12/2022,P10,15000,3,45000,8,55.0,1.0,Married,"14,59",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR1507,162,01/12/2022,P9,10000,1,10000,2,49.0,0.0,Married,"11,46",Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR15947,399,01/12/2022,P7,9400,5,47000,3,52.0,1.0,Single,"33,77",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR16584,321,01/12/2022,P8,16000,1,16000,10,45.0,0.0,Married,"8,03",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR19289,97,01/12/2022,P2,3200,3,9600,10,51.0,1.0,Married,"20,22",Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR22097,47,01/12/2022,P10,15000,5,75000,7,35.0,1.0,Married,"9,56",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR2287,116,01/12/2022,P6,18000,2,36000,14,51.0,1.0,Married,"15,77",Cashew,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR25873,418,01/12/2022,P8,16000,2,32000,8,45.0,0.0,Single,"23,84",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR27524,109,01/12/2022,P8,16000,2,32000,1,35.0,1.0,Married,"10,04",Oat,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR39035,36,01/12/2022,P6,18000,3,54000,10,32.0,1.0,Married,"10,4",Cashew,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR39196,272,01/12/2022,P2,3200,5,16000,10,60.0,0.0,Married,"4,05",Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR43355,63,01/12/2022,P7,9400,5,47000,1,58.0,0.0,Married,"10,78",Coffee Candy,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR47850,379,01/12/2022,P8,16000,2,32000,7,48.0,1.0,Married,"17,74",Oat,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR5383,445,01/12/2022,P7,9400,3,28200,12,51.0,0.0,Married,"14,48",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR59307,331,01/12/2022,P7,9400,3,28200,6,54.0,0.0,Married,"16,19",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR61423,430,01/12/2022,P8,16000,2,32000,4,55.0,1.0,Single,"18,37",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR66383,185,01/12/2022,P3,7500,5,37500,6,30.0,1.0,Married,"3,28",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR70140,330,01/12/2022,P9,10000,5,50000,5,61.0,1.0,Married,7,Yoghurt,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR85173,53,01/12/2022,P7,9400,3,28200,14,32.0,0.0,Married,"7,36",Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR89330,311,01/12/2022,P5,4200,4,16800,3,61.0,1.0,Married,"7,64",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR91764,243,01/12/2022,P3,7500,3,22500,2,38.0,0.0,Married,"3,34",Crackers,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR92229,408,01/12/2022,P5,4200,3,12600,1,34.0,1.0,Married,"9,45",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR94834,307,01/12/2022,P10,15000,3,45000,1,31.0,0.0,Married,"5,22",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR99018,334,01/12/2022,P1,8800,4,35200,13,70.0,0.0,Married,"5,99",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR21628,32,02/12/2022,P3,7500,4,30000,7,34.0,0.0,Married,"10,96",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR24807,158,02/12/2022,P3,7500,2,15000,6,49.0,1.0,Married,"5,6",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
